student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,time_management_score,exam_score,study_to_social_ratio,work_life_balance,academic_engagement,stress_support_ratio,total_distractions,sleep_deficit,study_efficiency,habit_cluster,gender_Male,gender_Other,major_Biology,major_Business,major_Computer Science,major_Engineering,major_Psychology,part_time_job_Yes,diet_quality_Good,diet_quality_Poor,parental_education_level_High School,parental_education_level_Master,parental_education_level_PhD,parental_education_level_Some College,internet_quality_Low,internet_quality_Medium,extracurricular_participation_Yes,study_environment_Co-Learning Group,study_environment_Dorm,study_environment_Library,study_environment_Quiet Room,access_to_tutoring_Yes,family_income_range_Low,family_income_range_Medium,learning_style_Kinesthetic,learning_style_Reading,learning_style_Visual
140064,28,2.4908136503575062,2.9,0.2,57.5,7.6,7,7.3,3.94,8,3.1,No,5,6.8,5,10,5,8.2,100,0.638670166758335,17.090813650357504,4.715,0.5166666666666667,3.1,0.40000000000000036,20.42467193293155,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
140065,20,3.4,2.4,1.9,82.3,7.6,3,9.1,2.81,7,3.1,No,3,9.4,5,3,10,7.4,67,1.0,14.0,6.090199999999999,0.5166666666666667,4.3,0.40000000000000036,25.16,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
140066,26,1.9,0.9,1.2,70.4,6.0,4,7.4,3.06,7,5.4,No,2,5.5,5,10,5,7.4,77,1.0,11.9,5.2096,0.9,2.1,2.0,14.06,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
140067,20,3.8,3.7,0.8,64.1,5.6,2,8.4,4.0,1,5.1,No,0,9.7,9,2,10,9.2,100,0.8085106382978723,11.399999999999999,5.897199999999999,0.51,4.5,2.4000000000000004,34.959999999999994,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
140068,26,4.4,2.1,0.5,88.1,4.0,5,5.4,2.62,7,5.6,No,0,7.4,8,6,9,9.1,69,1.4193548387096775,13.4,8.0171,0.6222222222222222,2.6,4.0,40.04,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
140069,22,2.7,2.7,3.3,62.3,7.8,4,6.4,3.32,5,6.4,No,5,9.6,6,6,9,9.8,83,0.7297297297297297,14.5,6.1053999999999995,0.9142857142857144,6.0,0.20000000000000018,26.460000000000004,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
140070,20,1.5,0.1,1.1,49.7,7.4,5,6.8,4.0,7,8.1,No,5,3.7,8,8,7,5.2,100,1.3636363636363635,13.9,2.5844,0.8999999999999999,1.2000000000000002,0.5999999999999996,7.800000000000001,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
140071,24,0.4,0.9,2.6,84.2,5.3,1,7.8,2.7,8,5.6,No,2,4.5,7,5,10,6.2,72,0.2105263157894737,6.7,5.220400000000001,0.7,3.5,2.7,2.4800000000000004,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
140072,17,2.9,1.8,0.7,62.2,9.5,7,6.0,3.51,4,4.1,No,4,5.8,4,8,7,4.9,86,1.0357142857142858,19.4,3.0478000000000005,0.82,2.5,-1.5,14.21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
140073,25,5.8,3.1,1.4,47.0,8.5,2,4.9,3.9,2,3.0,No,2,11.8,6,7,8,7.1,100,1.4146341463414636,16.3,3.3369999999999997,0.42857142857142855,4.5,-0.5,41.18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
140074,25,2.3,1.1,2.7,40.0,7.6,4,7.6,4.0,8,3.4,Yes,3,7.5,9,2,10,3.4,100,1.0952380952380951,13.899999999999999,1.36,0.33999999999999997,3.8000000000000003,0.40000000000000036,7.819999999999999,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
140075,18,4.592089098442715,1.5,1.9,64.2,7.5,0,9.3,4.0,3,3.9,No,1,9.7,10,6,9,4.1,97,1.836835639377086,12.092089098442715,2.6321999999999997,0.35454545454545455,3.4,0.5,18.82756530361513,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
140076,25,3.6,3.2,0.2,79.0,4.0,1,7.8,4.0,4,6.8,No,4,7.9,10,10,5,2.5,99,0.8571428571428571,8.6,1.975,0.6181818181818182,3.4000000000000004,4.0,9.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
140077,17,6.0,5.0,0.9,82.7,8.9,2,5.2,4.0,3,5.0,No,4,12.4,9,2,10,2.9,100,1.0,16.9,2.3983000000000003,0.5,5.9,-0.9000000000000004,17.4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
140078,27,4.4,1.0,3.3,99.6,5.1,4,6.2,3.7,8,4.5,No,3,9.5,2,9,6,5.0,94,2.2,13.5,4.98,1.5,4.3,2.9000000000000004,22.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
140079,28,3.9,3.8,0.2,72.4,5.5,3,7.3,3.26,3,2.8,No,3,8.1,6,6,9,4.9,89,0.8125,12.4,3.5476000000000005,0.39999999999999997,4.0,2.5,19.11,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
140080,23,4.8,4.4,0.7,65.5,7.4,1,7.0,4.0,1,3.1,No,4,10.5,7,9,6,7.2,92,0.8888888888888888,13.2,4.716,0.3875,5.1000000000000005,0.5999999999999996,34.56,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140081,23,6.6,1.5,1.6,47.0,8.2,6,5.8,4.0,2,4.0,No,2,11.5,6,4,10,2.7,100,2.6399999999999997,20.799999999999997,1.2690000000000001,0.5714285714285714,3.1,-0.1999999999999993,17.82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
140082,25,2.1,2.9,0.3,50.7,4.2,2,3.5,4.0,8,4.4,Yes,0,5.4,9,9,6,1.9,100,0.5384615384615385,8.3,0.9632999999999999,0.44000000000000006,3.1999999999999997,3.8,3.9899999999999998,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
140083,17,5.883186866928894,2.9,3.2,51.4,9.9,1,6.2,4.0,8,6.1,No,3,13.7,3,6,9,7.3,100,1.5085094530586909,16.783186866928894,3.7521999999999998,1.525,6.1,-1.9000000000000004,42.947264128580926,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
140084,17,1.8,0.7,2.0,41.1,9.4,7,9.2,3.52,1,5.9,No,3,6.4,7,4,10,8.4,96,1.0588235294117647,18.200000000000003,3.4524,0.7375,2.7,-1.4000000000000004,15.120000000000001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0
140085,22,4.946576397073126,0.8,2.4,73.1,4.0,3,2.3,3.15,8,6.6,No,2,9.6,1,2,10,5.4,82,2.7480979983739586,11.946576397073127,3.9474,3.3,3.2,4.0,26.711512544194882,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
140086,26,5.7,4.1,2.9,50.9,6.0,0,8.5,3.45,5,2.5,No,0,13.0,3,10,5,6.2,87,1.1176470588235294,11.7,3.1557999999999997,0.625,7.0,2.0,35.34,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
140087,27,6.489805743998081,0.6,0.5,82.1,7.5,3,7.5,3.21,7,1.5,No,0,9.0,1,9,6,3.1,80,4.0561285899988,16.989805743998083,2.5450999999999997,0.75,1.1,0.5,20.118397806394054,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
140088,16,1.9,0.0,1.6,97.8,6.4,6,6.0,4.0,3,4.0,No,2,3.9,7,10,5,5.7,91,1.9,14.3,5.5746,0.5,1.6,1.5999999999999996,10.83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
140089,19,5.524235465107301,3.3,0.0,75.4,7.7,3,5.9,3.02,6,7.9,No,4,9.3,8,9,6,2.0,77,1.284705922117977,16.224235465107302,1.508,0.8777777777777778,3.3,0.2999999999999998,11.048470930214602,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
140090,23,4.4,0.9,0.9,69.5,7.7,3,3.4,3.38,2,4.8,No,0,6.4,6,8,7,5.0,87,2.3157894736842106,15.100000000000001,3.475,0.6857142857142857,1.8,0.2999999999999998,22.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
140091,28,2.114877639689197,4.4,3.1,54.1,5.6,6,7.8,4.0,2,3.3,Yes,5,11.1,4,2,10,7.2,100,0.3916440073498513,13.714877639689197,3.8952000000000004,0.6599999999999999,7.5,2.4000000000000004,15.22711900576222,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
140092,21,3.8,2.9,1.8,84.2,8.0,7,8.1,3.07,7,8.2,No,0,8.8,10,5,10,4.1,83,0.9743589743589743,18.8,3.4521999999999995,0.7454545454545454,4.7,0.0,15.579999999999998,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140093,22,7.4,0.5,1.5,41.3,9.4,3,10.0,3.92,2,2.5,No,5,11.2,4,5,10,2.0,98,4.933333333333334,19.8,0.826,0.5,2.0,-1.4000000000000004,14.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
140094,24,4.9,3.8,1.6,72.5,8.6,6,4.6,3.49,7,3.9,No,1,10.8,6,2,10,9.1,87,1.0208333333333335,19.5,6.5975,0.5571428571428572,5.4,-0.5999999999999996,44.59,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
140095,23,3.1,3.8,1.8,46.0,7.3,4,7.0,2.71,7,7.1,No,0,10.0,8,9,6,8.4,67,0.6458333333333334,14.4,3.8640000000000003,0.7888888888888889,5.6,0.7000000000000002,26.040000000000003,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
140096,23,4.8,3.4,1.5,88.6,5.8,2,1.0,3.69,6,3.4,No,0,11.3,9,3,10,8.9,93,1.0909090909090908,12.6,7.8854,0.33999999999999997,4.9,2.2,42.72,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
140097,20,0.8,0.8,1.6,84.2,7.1,3,7.8,3.74,4,3.5,No,5,4.9,4,9,6,3.6,87,0.4444444444444445,10.899999999999999,3.0312,0.7,2.4000000000000004,0.9000000000000004,2.8800000000000003,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
140098,19,1.2,3.4,0.6,63.8,6.0,1,4.1,3.17,2,2.9,No,5,6.3,6,6,9,4.8,81,0.2727272727272727,8.2,3.0623999999999993,0.41428571428571426,4.0,2.0,5.76,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
140099,17,2.0,3.4,2.4,48.1,4.5,0,7.8,4.0,1,2.3,No,2,9.5,3,10,5,4.2,99,0.45454545454545453,6.5,2.0202,0.575,5.8,3.5,8.4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
140100,17,5.2,1.8,1.0,55.1,6.7,0,7.1,3.78,1,3.0,No,5,8.8,10,6,9,8.4,95,1.8571428571428574,11.9,4.6284,0.2727272727272727,2.8,1.2999999999999998,43.68000000000001,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
140101,27,1.7,2.7,3.1,96.6,8.2,0,6.3,4.0,6,4.4,No,5,8.4,3,8,7,6.9,96,0.45945945945945943,9.899999999999999,6.6654,1.1,5.800000000000001,-0.1999999999999993,11.73,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
140102,27,2.9,2.0,1.0,57.0,7.9,5,7.5,3.94,5,6.0,No,5,7.5,9,1,10,8.9,100,0.9666666666666667,15.8,5.073,0.6,3.0,0.09999999999999964,25.81,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
140103,27,2.3,0.3,2.0,55.5,7.8,5,6.5,3.39,3,2.6,No,3,5.1,6,8,7,9.5,79,1.769230769230769,15.1,5.2725,0.37142857142857144,2.3,0.20000000000000018,21.849999999999998,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
140104,28,5.1,0.2,1.1,42.3,6.9,1,5.0,3.15,5,4.7,No,3,8.4,10,7,8,2.8,78,4.25,13.0,1.1844,0.4272727272727273,1.3,1.0999999999999996,14.279999999999998,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
140105,20,7.3,2.0,1.4,43.9,4.7,2,4.7,3.73,8,3.3,Yes,4,10.8,7,4,10,2.3,96,2.433333333333333,14.0,1.0096999999999998,0.4125,3.4,3.3,16.79,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
140106,23,1.7,4.5,1.9,96.4,11.0,6,6.8,2.84,5,6.5,No,1,8.8,4,5,10,2.4,75,0.3090909090909091,18.7,2.3136,1.3,6.4,-3.0,4.08,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
140107,22,5.6,1.1,2.9,64.6,9.5,6,7.7,4.0,3,2.3,No,3,10.5,1,1,10,8.8,100,2.6666666666666665,21.1,5.6848,1.15,4.0,-1.5,49.28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
140108,28,0.9,2.1,3.2,40.7,5.4,1,6.1,3.28,1,1.0,No,4,6.3,10,6,9,2.6,83,0.2903225806451613,7.300000000000001,1.0582,0.09090909090909091,5.300000000000001,2.5999999999999996,2.3400000000000003,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
140109,19,5.8,1.8,1.5,82.5,7.7,1,5.8,2.7,8,6.9,No,1,9.2,8,4,10,7.3,72,2.0714285714285716,14.5,6.0225,0.7666666666666667,3.3,0.2999999999999998,42.339999999999996,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
140110,23,3.4,3.5,2.8,93.6,5.8,4,7.8,2.49,8,2.8,No,0,11.4,6,2,10,5.5,68,0.7555555555555555,13.2,5.148,0.39999999999999997,6.3,2.2,18.7,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
140111,20,4.6,3.9,2.5,95.5,6.6,7,8.1,3.3,5,3.6,No,4,12.7,4,1,10,4.7,81,0.9387755102040815,18.2,4.4885,0.72,6.4,1.4000000000000004,21.619999999999997,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
140112,28,3.2,1.5,0.2,86.4,8.8,0,5.6,3.63,2,4.1,No,3,5.6,3,6,9,6.1,95,1.28,12.0,5.2703999999999995,1.025,1.7,-0.8000000000000007,19.52,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
140113,25,2.94946608020302,2.9,3.8,46.0,5.9,7,9.1,3.18,6,9.2,Yes,3,10.8,2,3,10,5.4,76,0.7562733538982103,15.84946608020302,2.484,3.0666666666666664,6.699999999999999,2.0999999999999996,15.927116833096308,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
140114,26,8.8,3.2,1.9,89.3,6.8,6,7.5,4.0,5,3.3,No,4,14.4,10,7,8,2.4,100,2.0952380952380953,21.6,2.1431999999999998,0.3,5.1,1.2000000000000002,21.12,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
140115,19,3.8,4.9,3.3,79.4,7.3,0,8.8,4.0,4,5.0,No,3,13.2,5,5,10,2.3,98,0.6440677966101694,11.1,1.8262,0.8333333333333334,8.2,0.7000000000000002,8.739999999999998,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
140116,22,2.4,2.6,0.5,53.6,5.7,5,5.8,4.0,3,5.3,No,0,6.7,3,10,5,6.2,95,0.6666666666666666,13.1,3.3232,1.325,3.1,2.3,14.879999999999999,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
140117,25,1.2,4.5,3.5,65.6,6.5,1,5.7,4.0,5,4.7,Yes,2,10.9,10,4,10,1.4,96,0.21818181818181817,8.7,0.9183999999999999,0.4272727272727273,8.0,1.5,1.68,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
140118,21,6.3,0.2,2.0,75.7,4.0,0,6.1,3.51,6,4.1,No,5,10.4,6,10,5,6.0,79,5.25,10.3,4.542000000000001,0.5857142857142856,2.2,4.0,37.8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
140119,17,4.6,3.0,3.8,46.7,7.3,4,3.1,3.98,5,2.2,Yes,1,12.9,4,8,7,1.4,100,1.15,15.899999999999999,0.6537999999999999,0.44000000000000006,6.8,0.7000000000000002,6.4399999999999995,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
140120,28,3.6,1.1,2.6,48.6,6.9,7,7.2,4.0,1,6.9,Yes,0,9.2,2,3,10,1.3,97,1.7142857142857142,17.5,0.6318,2.3000000000000003,3.7,1.0999999999999996,4.680000000000001,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
140121,18,5.6,2.6,3.9,80.1,7.4,6,4.4,3.91,3,4.4,No,4,13.4,4,2,10,1.7,100,1.5555555555555554,19.0,1.3617,0.8800000000000001,6.5,0.5999999999999996,9.52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
140122,27,5.1,3.2,1.0,70.1,9.1,4,7.0,3.86,7,2.2,No,1,9.7,10,8,7,7.9,100,1.2142857142857142,18.2,5.5379,0.2,4.2,-1.0999999999999996,40.29,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
140123,19,3.8,0.8,3.7,68.4,9.8,4,7.1,2.74,6,6.4,No,2,8.6,9,6,9,8.6,75,2.111111111111111,17.6,5.8824000000000005,0.64,4.5,-1.8000000000000007,32.68,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
140124,28,7.5544902230347075,0.8,2.4,67.1,5.9,1,8.4,3.6,7,2.1,No,2,11.9,7,2,10,6.7,91,4.19693901279706,14.454490223034707,4.4957,0.2625,3.2,2.0999999999999996,50.61508449433254,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
140125,26,3.6,1.3,0.3,91.3,6.9,0,6.3,3.31,6,6.3,No,0,6.8,2,6,9,7.3,86,1.565217391304348,10.5,6.6649,2.1,1.6,1.0999999999999996,26.28,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
140126,22,3.889328585662902,3.9,0.9,60.8,7.5,6,5.1,4.0,8,3.9,No,0,9.9,9,10,5,3.9,92,0.7937405276863065,17.389328585662902,2.3712,0.39,4.8,0.5,15.168381484085318,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
140127,19,2.7,1.3,3.2,91.4,7.3,5,4.9,4.0,3,7.1,Yes,3,8.9,8,6,9,2.6,100,1.173913043478261,15.0,2.3764000000000003,0.7888888888888889,4.5,0.7000000000000002,7.0200000000000005,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
140128,16,5.0,0.9,3.7,98.6,5.7,2,7.9,3.61,3,6.8,No,3,10.5,9,3,10,8.0,91,2.6315789473684212,12.7,7.888,0.6799999999999999,4.6000000000000005,2.3,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
140129,16,1.8,2.5,3.3,42.2,8.4,7,5.8,3.66,5,4.8,No,3,8.0,4,8,7,7.7,87,0.5142857142857143,17.200000000000003,3.2494000000000005,0.96,5.8,-0.40000000000000036,13.860000000000001,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
140130,17,3.5,1.3,0.9,72.0,9.5,0,8.3,4.0,8,6.2,No,3,5.8,4,8,7,3.5,99,1.5217391304347827,13.0,2.52,1.24,2.2,-1.5,12.25,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
140131,20,5.3,1.4,2.2,86.2,7.6,4,5.3,3.5,2,2.8,No,3,10.9,7,8,7,7.1,82,2.2083333333333335,16.9,6.1202,0.35,3.6,0.40000000000000036,37.629999999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
140132,27,3.6,2.6,4.0,63.1,8.6,2,4.7,4.0,2,5.3,Yes,5,12.1,9,2,10,6.9,96,1.0,14.2,4.3539,0.53,6.6,-0.5999999999999996,24.840000000000003,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
140133,26,8.4,0.4,1.1,51.4,5.0,2,6.5,4.0,5,6.6,No,2,11.3,6,9,6,8.8,94,6.000000000000001,15.4,4.5232,0.9428571428571428,1.5,3.0,73.92000000000002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
140134,21,5.6,3.4,2.7,40.7,8.7,5,3.9,4.0,7,5.4,No,0,12.4,4,9,6,4.1,100,1.2727272727272725,19.299999999999997,1.6687,1.08,6.1,-0.6999999999999993,22.959999999999997,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
140135,16,6.6,4.4,3.2,92.1,7.7,4,5.4,4.0,3,5.1,No,2,14.7,3,8,7,8.4,99,1.222222222222222,18.3,7.7364,1.275,7.6000000000000005,0.2999999999999998,55.44,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
140136,27,7.3,2.4,0.1,52.7,10.3,4,5.5,2.84,8,9.2,Yes,5,10.7,7,3,10,7.4,64,2.1470588235294117,21.6,3.8998000000000004,1.15,2.5,-2.3000000000000007,54.02,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
140137,18,3.8,1.7,2.1,63.5,6.2,5,2.9,3.4,1,3.4,No,4,9.5,10,6,9,7.9,78,1.4074074074074072,15.0,5.016500000000001,0.3090909090909091,3.8,1.7999999999999998,30.02,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
140138,16,3.6,4.5,0.3,41.2,4.6,6,7.8,3.99,8,4.5,Yes,4,9.8,2,1,10,2.4,100,0.6545454545454545,14.2,0.9888000000000001,1.5,4.8,3.4000000000000004,8.64,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
140139,25,1.3,3.0,1.7,70.9,6.3,6,6.1,3.73,6,4.7,No,3,7.0,8,5,10,8.5,86,0.325,13.6,6.026500000000001,0.5222222222222223,4.7,1.7000000000000002,11.05,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
140140,26,7.6823389144750625,1.9,2.7,66.5,7.5,2,5.5,3.46,8,2.3,No,0,14.2,1,4,10,9.4,84,2.649082384301746,17.18233891447506,6.251,1.15,4.6,0.5,72.21398579606559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
140141,18,3.9,4.5,2.9,83.4,5.2,6,7.6,3.0,5,2.4,No,4,12.3,10,5,10,6.1,74,0.7090909090909091,15.1,5.0874,0.21818181818181817,7.4,2.8,23.79,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
140142,23,3.5,0.8,1.9,54.8,8.8,2,7.6,4.0,7,1.0,No,4,7.3,7,4,10,2.9,98,1.9444444444444444,14.3,1.5892,0.125,2.7,-0.8000000000000007,10.15,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
140143,23,7.0,2.4,3.5,58.7,7.0,1,4.8,3.18,3,4.4,Yes,3,13.4,1,1,10,6.9,81,2.058823529411765,15.0,4.0503,2.2,5.9,1.0,48.300000000000004,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
140144,24,6.4038283888492975,2.1,3.8,69.0,6.5,6,6.6,3.28,7,8.5,Yes,4,13.2,3,1,10,10.0,86,2.0657510931771927,18.9038283888493,6.9,2.125,5.9,1.5,64.03828388849297,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
140145,26,2.5,2.0,3.8,53.7,8.4,3,7.0,3.31,3,9.1,Yes,4,8.8,6,6,9,6.2,84,0.8333333333333334,13.9,3.3294000000000006,1.3,5.8,-0.40000000000000036,15.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
140146,18,5.7,0.6,1.5,98.5,5.4,2,5.8,3.6,1,7.6,No,2,9.1,2,2,10,9.7,96,3.5625,13.100000000000001,9.554499999999999,2.533333333333333,2.1,2.5999999999999996,55.29,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
